"","Rank","ID","Drug","Viability","KRAS","FC","Lable","Label"
"1584",1584,"C3338","Vincamine",1.322080471,0.563346803,0.426106288805472,"Normal","FC≤2"
"1585",1585,"N2788","Trigonelline",1.322235434,0.810284379,0.612813995272191,"Normal","FC≤2"
"1586",1586,"N1190","Schisandrol B",1.323441147,0.95568054,0.722117898605732,"Normal","FC≤2"
"1587",1587,"N1432","Curdione",1.330443481,1.079865017,0.811657941446969,"Normal","FC≤2"
"1588",1588,"B1870","Voglibose",1.333046286,1.343237989,1.00764542319876,"Normal","FC≤2"
"1589",1589,"Empty","Empty",1.333650416,1.07674328,0.807365458805511,"Normal","FC≤2"
"1590",1590,"B7867","3-Hydroxyphenylacetic acid",1.333865815,0.780675268,0.585272715756645,"Normal","FC≤2"
"1591",1591,"N1457","Mesaconitine",1.335111704,1.207649044,0.904530340331733,"Normal","FC≤2"
"1592",1592,"M1312","isovalerate",1.337445815,0.94128234,0.70379100928287,"Normal","FC≤2"
"1593",1593,"M1375","histamine",1.337445815,0.919685039,0.687642840319479,"Normal","FC≤2"
"1594",1594,"B1514","Equol",1.342684401,0.949520234,0.707180505927394,"Normal","FC≤2"
"1595",1595,"N1712","Bisdemethoxycurcumin",1.344734913,0.793103448,0.589784232068942,"Normal","FC≤2"
"1596",1596,"N1311","Nobiletin",1.349116372,0.818897638,0.606988140530845,"Normal","FC≤2"
"1597",1597,"N1480","Linderane",1.349116372,1.000674916,0.741726167414711,"Normal","FC≤2"
"1598",1598,"B1796","Netilmicin Sulfate",1.350269107,0.971952235,0.719821130440778,"Normal","FC≤2"
"1599",1599,"B1838","Sodium Nitrite",1.351991389,0.962232713,0.711715119511016,"Normal","FC≤2"
"1600",1600,"M1311","hexadecanedioate",1.353784595,0.887289089,0.655413787597428,"Normal","FC≤2"
"1601",1601,"C6196","4-Methoxyphenylacetic acid",1.355524363,0.926070039,0.683182142850206,"Normal","FC≤2"
"1602",1602,"A2600","(-)-Epigallocatechin gallate (EGCG)",1.358562874,1.138265186,0.837845055082817,"Normal","FC≤2"
"1603",1603,"B1691","Ceftriaxone Sodium Trihydrate",1.358880517,1.216884199,0.895504927605052,"Normal","FC≤2"
"1604",1604,"N1783","Polydatin",1.360197368,0.978392394,0.719301784445153,"Normal","FC≤2"
"1605",1605,"N1470","Crotaline",1.365455152,1.045669291,0.76580273578989,"Normal","FC≤2"
"1606",1606,"N1842","Taxifolin",1.366776316,1.239412273,0.906814274209299,"Normal","FC≤2"
"1607",1607,"M1387","alpha-tocopherol",1.367789263,0.723509561,0.528962743436889,"Normal","FC≤2"
"1608",1608,"A8406","Dextrose (D-glucose)",1.373987613,1.001185115,0.728671136134908,"Normal","FC≤2"
"1609",1609,"N1154","Cinobufagin",1.374791597,0.863892013,0.628380341344202,"Normal","FC≤2"
"1610",1610,"N1342","Cimifugin",1.374791597,0.94488189,0.687290998913488,"Normal","FC≤2"
"1611",1611,"N1115","Neohesperidin",1.377125709,1.013273341,0.735788559009467,"Normal","FC≤2"
"1612",1612,"N2403","Complanatoside",1.381212842,0.959875341,0.694951068953354,"Normal","FC≤2"
"1613",1613,"N1803","Salvianolic acid A",1.391447368,0.917891098,0.65966641578354,"Normal","FC≤2"
"1614",1614,"C6149","Thymol",1.395628634,0.79766537,0.571545574924053,"Normal","FC≤2"
"1615",1615,"N1440","Asperosaponin Ⅵ",1.400466822,0.763104612,0.5448930313895,"Normal","FC≤2"
"1616",1616,"N1856","Hesperitin",1.401315789,1.023336214,0.730268096622438,"Normal","FC≤2"
"1617",1617,"B1754","Fenspiride HCl",1.401937567,1.024437656,0.730729869941491,"Normal","FC≤2"
"1618",1618,"M1478","(3-Carboxypropyl)trimethylammonium chloride",1.405135045,0.94848144,0.675010877691119,"Normal","FC≤2"
"1619",1619,"N1804","Sodium Danshensu",1.40625,1.075194468,0.7645827328,"Normal","FC≤2"
"1620",1620,"A3265","Brassinolide",1.406467066,1.100449066,0.782420785102123,"Normal","FC≤2"
"1621",1621,"B1716","Colistin Sulfate",1.407104413,1.092474313,0.77639889613508,"Normal","FC≤2"
"1622",1622,"B1692","Cephalexin",1.410548977,1.109969453,0.786905999790747,"Normal","FC≤2"
"1623",1623,"M1382","1,6-anhydroglucose",1.412137379,0.894488189,0.633428590094704,"Normal","FC≤2"
"1624",1624,"M1391","guanosine",1.421473825,0.943082115,0.663453732607422,"Normal","FC≤2"
"1625",1625,"N1413","Calycosin-7-glucoside",1.428476159,0.97007874,0.679100406323267,"Normal","FC≤2"
"1626",1626,"B1726","Diacerein",1.432938644,1.131352402,0.789533038792134,"Normal","FC≤2"
"1627",1627,"M1396","cytosine",1.440146716,1.063667042,0.738582416765376,"Normal","FC≤2"
"1628",1628,"N1659","1-Deoxynojirimycin",1.446371854,1,0.691385135319427,"Normal","FC≤2"
"1629",1629,"C6145","3-Hydroxybenzaldehyde",1.453378785,0.976653696,0.671988408032253,"Normal","FC≤2"
"1630",1630,"B1858","Tranexamic Acid",1.457050592,1.259650097,0.864520493602737,"Normal","FC≤2"
"1631",1631,"N1420","Homovanillic acid",1.458819607,0.94128234,0.645235596973986,"Normal","FC≤2"
"1632",1632,"B1685","Broxyquinoline",1.460495156,1.164398778,0.797263019474198,"Normal","FC≤2"
"1633",1633,"N1382","Catharanthine",1.470490163,0.93048369,0.632771108173676,"Normal","FC≤2"
"1634",1634,"M1386","putrescine",1.475158386,0.919685039,0.62344833458446,"Normal","FC≤2"
"1635",1635,"N1426","Irisflorentin",1.475158386,1.061867267,0.719832715644407,"Normal","FC≤2"
"1636",1636,"N1289","Vindoline",1.479826609,0.995275591,0.67256230219604,"Normal","FC≤2"
"1637",1637,"C6171","Propylparaben",1.493483056,0.842412451,0.564058927629374,"Normal","FC≤2"
"1638",1638,"C6190","Methyl salicylate",1.493483056,0.90077821,0.603139223027114,"Normal","FC≤2"
"1639",1639,"C6172","2,4-Dihydroxybenzoic acid",1.50150391,0.828793774,0.551975768081749,"Normal","FC≤2"
"1640",1640,"N1657","Schizandrin A",1.512826777,1.057471264,0.699003534361687,"Normal","FC≤2"
"1641",1641,"C6173","3-(4-Hydroxyphenyl)propionic acid",1.515941448,0.840466926,0.554419121601852,"Normal","FC≤2"
"1642",1642,"C6137","DL-Serine",1.522358131,0.873540856,0.573807725141647,"Normal","FC≤2"
"1643",1643,"C6194","D-Glucurone",1.530378985,0.916342412,0.598768292678823,"Normal","FC≤2"
"1644",1644,"N1350","Ecdysterone",1.540513505,0.851293588,0.55260378129564,"Normal","FC≤2"
"1645",1645,"C6139","Cinnamaldehyde",1.55764989,0.961089494,0.617012526479875,"Normal","FC≤2"
"1646",1646,"C6165","4-Hydroxybenzyl alcohol",1.559254061,0.832684825,0.534027677610134,"Normal","FC≤2"
"1647",1647,"C6136","Resorcinol",1.57689994,0.809338521,0.513246592551713,"Normal","FC≤2"
"1648",1648,"C6160","2-Naphthol",1.583316623,0.828793774,0.523454223849199,"Normal","FC≤2"
"1649",1649,"C6195","1,3-Acetonedicarboxylic acid",1.583316623,0.844357977,0.53328435054269,"Normal","FC≤2"
"1650",1650,"N1393","3-Hydroxy-4-methoxycinnamic acid",1.587195732,0.93408324,0.588511688361823,"Normal","FC≤2"
"1651",1651,"M1355","lactate",1.629209737,0.97007874,0.595429009518619,"Normal","FC≤2"
"1652",1652,"N1283","Wogonin",1.659553184,0.885489314,0.533570916881203,"Normal","FC≤2"
"1653",1653,"N1274","Myricetrin",1.673557853,0.968278965,0.578575137551579,"Normal","FC≤2"
"1654",1654,"M1384","3-phenylpropionate (hydrocinnamate)",1.694564855,0.921484814,0.5437884606665,"Normal","FC≤2"
"1655",1655,"N1412","Calycosin",1.699233078,0.93768279,0.551827057829909,"Normal","FC≤2"
"1656",1656,"N1280","Oxysophocarpine",1.713237746,0.907086614,0.529457523404344,"Normal","FC≤2"
"1657",1657,"N1315","Parthenolide",1.715571857,0.95208099,0.554964215643461,"Normal","FC≤2"
"1658",1658,"N1327","Loganin",1.715571857,0.96287964,0.561258705702818,"Normal","FC≤2"
"1659",1659,"N1362","Sesamin",1.72024008,0.935883015,0.54404209382216,"Normal","FC≤2"
"1660",1660,"N1335","5-hydroxymethyl-2-furaldehyde",1.73657886,1.056467942,0.608361627758154,"Normal","FC≤2"
"1661",1661,"N1360","Geniposide",1.769256419,0.914285714,0.516762694305647,"Normal","FC≤2"
"1662",1662,"N1392","Leonurine hydrochloride",1.773924642,0.939482565,0.529606806713495,"Normal","FC≤2"
"1663",1663,"N1332","Psoralen",1.806602201,0.917885264,0.508072703272434,"Normal","FC≤2"
"1664",1664,"N1336","Chrysin",1.808936312,1.004274466,0.555174032019763,"Normal","FC≤2"
"1665",1665,"N1390","Dehydroandrographolide",1.836945649,0.96287964,0.524174267498973,"Normal","FC≤2"
"1666",1666,"N1319","Vitexin",1.862620874,1.002474691,0.538206515879517,"Normal","FC≤2"
"1667",1667,"C6192","L-Menthol",1.884900742,0.916342412,0.486148894518288,"Normal","FC≤2"
"1668",1668,"N1359","Magnolol",1.965321774,0.844094488,0.429494294098224,"Normal","FC≤2"
"1669",1669,"N1288","Isoliquiritigenin",2.065688563,0.928683915,0.449575958174098,"Normal","FC≤2"
"1670",1670,"N1356","Asiatic acid",2.187062354,0.946681665,0.432855361105082,"Normal","FC≤2"
"1671",1671,"N1357","Asiaticoside",2.226742247,0.912485939,0.409785164955376,"Normal","FC≤2"
"1672",1672,"N1358","Isorhamnetin",2.229076359,0.914285714,0.410163478836662,"Normal","FC≤2"
